Time(s),Fluorescence(counts)
1368.900000,25.454900
1369.000000,60.050135
1369.100000,63.033708
1369.200000,29.410829
1369.300000,30.808158
1369.400000,28.576423
1369.500000,34.081798
1369.600000,2.736155
1369.700000,-1.958120
1369.800000,28.936122
1369.900000,28.463218
1370.000000,-5.077376
1370.100000,-1.784666
1370.200000,-4.817511
1370.300000,33.301612
1370.400000,33.539293
1370.500000,29.604094
1370.600000,61.114344
1370.700000,63.713049
1370.800000,62.851190
1370.900000,96.513733
1371.000000,91.277669
1371.100000,94.857131
1371.200000,90.784378
1371.300000,30.140316
1371.400000,32.534656
1371.500000,32.154857
1371.600000,28.674424
1371.700000,28.025889
1371.800000,30.722101
1371.900000,24.827355
1372.000000,29.574768
1372.100000,-2.449864
1372.200000,-1.232096
1372.300000,-1.839463
1372.400000,2.800253
1372.500000,31.836357
1372.600000,30.654967
1372.700000,29.345771
1372.800000,33.599786
1372.900000,33.197428
1373.000000,30.161849
1373.100000,34.559304
1373.200000,29.926224
1373.300000,31.108752
1373.400000,28.771778
1373.500000,29.314594
1373.600000,28.612965
1373.700000,32.556580
1373.800000,31.622252
1373.900000,27.335167
1374.000000,32.192520
1374.100000,35.871815
1374.200000,28.512523
1374.300000,58.340764
1374.400000,60.516529
1374.500000,64.626821
1374.600000,29.176969
1374.700000,66.017247
1374.800000,57.320306
1374.900000,61.055416
1375.000000,-4.612722
1375.100000,-2.317595
1375.200000,-0.149569
1375.300000,31.301003
1375.400000,34.212404
1375.500000,28.392008
1375.600000,31.751714
1375.700000,26.472248
1375.800000,33.518917
1375.900000,34.420290
1376.000000,33.601504
1376.100000,63.596909
1376.200000,60.214352
1376.300000,61.318425
1376.400000,90.197134
1376.500000,90.351334
1376.600000,88.256657
1376.700000,91.332437
1376.800000,91.740618
1376.900000,93.442895
1377.000000,61.663141
1377.100000,63.129810
1377.200000,58.253533
1377.300000,64.756456
1377.400000,59.762167
1377.500000,54.339449
1377.600000,59.317025
1377.700000,92.215321
1377.800000,90.731677
1377.900000,54.658811
1378.000000,61.130101
1378.100000,60.864609
1378.200000,57.569897
1378.300000,62.177525
1378.400000,60.082277
1378.500000,54.630303
1378.600000,62.568556
1378.700000,61.007566
1378.800000,65.023574
1378.900000,57.887841
1379.000000,29.783334
1379.100000,33.680224
1379.200000,27.735163
1379.300000,33.574056
1379.400000,33.652079
1379.500000,31.422713
1379.600000,29.985767
1379.700000,28.539074
1379.800000,28.317468
1379.900000,31.412989
1380.000000,21.847892
1380.100000,28.808890
1380.200000,58.394948
1380.300000,57.515494
1380.400000,31.036533
1380.500000,-3.930187
1380.600000,4.087579
1380.700000,3.219483
1380.800000,4.557166
1380.900000,-1.103377
1381.000000,1.101481
1381.100000,2.947374
1381.200000,0.085222
1381.300000,-1.222395
1381.400000,0.836236
1381.500000,-0.138093
1381.600000,27.264712
1381.700000,23.335395
1381.800000,27.705636
1381.900000,23.397258
1382.000000,27.865904
1382.100000,34.732837
1382.200000,24.929879
1382.300000,31.821905
1382.400000,34.143051
1382.500000,25.756754
1382.600000,35.857526
1382.700000,30.244904
1382.800000,34.548551
1382.900000,31.286397
1383.000000,29.091688
1383.100000,21.751114
1383.200000,27.128794
1383.300000,32.512228
1383.400000,35.084604
1383.500000,26.258572
1383.600000,30.293307
1383.700000,29.134104
1383.800000,31.725306
1383.900000,30.736739
1384.000000,29.356370
1384.100000,32.388511
1384.200000,28.396370
1384.300000,30.504458
1384.400000,32.780832
1384.500000,28.291181
1384.600000,-0.606803
1384.700000,-1.204221
1384.800000,1.826120
1384.900000,1.518059
1385.000000,-1.085273
1385.100000,31.491553
1385.200000,-7.967484
1385.300000,2.974300
1385.400000,3.155361
1385.500000,-1.051113
1385.600000,-1.648146
1385.700000,0.295007
1385.800000,-2.262864
1385.900000,-1.796841
1386.000000,31.390456
1386.100000,2.893854
1386.200000,1.420058
1386.300000,9.125203
1386.400000,34.211751
1386.500000,32.671888
1386.600000,32.563099
1386.700000,0.725582
1386.800000,1.979038
1386.900000,1.057636
1387.000000,33.617137
1387.100000,29.626975
1387.200000,59.466427
1387.300000,33.998141
1387.400000,59.083735
1387.500000,57.628693
1387.600000,58.218861
1387.700000,32.708872
1387.800000,8.478449
1387.900000,-2.200511
1388.000000,2.397779
1388.100000,0.923432
1388.200000,3.846440
1388.300000,2.370781
1388.400000,4.031981
1388.500000,1.337590
1388.600000,-2.043369
1388.700000,-1.579322
1388.800000,31.096434
1388.900000,31.861510
1389.000000,29.307397
1389.100000,36.504979
1389.200000,33.283235
1389.300000,24.207618
1389.400000,30.090400
1389.500000,27.369723
1389.600000,36.177492
1389.700000,23.800391
1389.800000,31.714406
1389.900000,30.827922
1390.000000,32.899438
1390.100000,1.425768
1390.200000,36.665226
1390.300000,33.210811
1390.400000,24.942508
1390.500000,34.669203
1390.600000,31.065782
1390.700000,34.673829
1390.800000,29.504618
1390.900000,27.268634
1391.000000,26.701259
1391.100000,33.639344
1391.200000,62.846458
1391.300000,58.678847
1391.400000,52.444156
1391.500000,93.753246
1391.600000,84.341415
1391.700000,66.975487
1391.800000,56.117276
1391.900000,0.495515
1392.000000,1.143101
1392.100000,1.547369
1392.200000,1.425432
1392.300000,0.843665
1392.400000,-0.850111
1392.500000,-0.218466
1392.600000,28.496185
1392.700000,30.799036
1392.800000,25.189514
1392.900000,31.397319
1393.000000,30.154683
1393.100000,32.974760
1393.200000,29.539234
1393.300000,62.256676
1393.400000,32.105830
1393.500000,60.032323
1393.600000,61.507928
1393.700000,26.421046
1393.800000,4.473505
1393.900000,28.811933
